,datetime_h,median_block_net_profit,median_tail_gas_price,median_total_gas_used,median_base_fee_per_gas,predict,predict_lb,predict_ub,is_in_ci
5472,2022-03-21 12,0.05616424007599,2.1022335562e-08,15426935.0,2.0568474324e-08,0.039360769178193825,0.02056820442712101,0.07532354881966276,True
5473,2022-03-21 13,0.06580351270597054,2.95544629615e-08,14037270.5,2.89322460895e-08,0.048414250342904155,0.025299154946147342,0.09264893002374137,True
5474,2022-03-21 14,0.0636813595807332,3.6183974635e-08,13581754.5,3.5567743907999995e-08,0.055000604287420006,0.028740893438270812,0.10525304227158243,True
5475,2022-03-21 15,0.0658256788091693,3.4635465705e-08,14321134.0,3.3992422599999997e-08,0.055216948366739384,0.02885394532579599,0.10566705358692756,True
5476,2022-03-21 16,0.07171861738389965,4.1777467147000005e-08,14430815.0,4.1443277554e-08,0.06249767033635493,0.032658529966155266,0.11959995754614575,True
5477,2022-03-21 17,0.0905972258897598,4.3160264885e-08,14476031.5,4.23232510805e-08,0.06632822311328856,0.03466020814038402,0.12693037397661294,True
5478,2022-03-21 18,0.0588565806091527,3.6645982635e-08,13852392.0,3.5902339841e-08,0.05678364302104151,0.029672630951035617,0.10866519116763862,True
5479,2022-03-21 19,0.07713463360616304,4.5214747453500004e-08,14217460.0,4.48312773975e-08,0.06598279418385018,0.03447970219540196,0.12626933677196683,True
5480,2022-03-21 20,0.0541850064502955,3.9054330800499994e-08,14358277.0,3.84466274555e-08,0.06031298646337899,0.031516910393006796,0.11541919213435614,True
5481,2022-03-21 21,0.0593845097726202,4.2209452266e-08,13848587.0,4.2094309756e-08,0.06046855240864421,0.03159820230449429,0.1157168941182735,True
5482,2022-03-21 22,0.059690459788487,4.2612760011e-08,13873462.0,4.3003872341e-08,0.05904119913255554,0.030852330346570818,0.11298541004367031,True
5483,2022-03-21 23,0.0674257474597583,4.4061096226e-08,15019280.5,4.3115597348e-08,0.06944534681315699,0.0362890797001155,0.13289552211995895,True
5484,2022-03-22 00,0.0709658524879528,4.627631684e-08,14135520.0,4.5756294785e-08,0.0674684548564526,0.03525604303074183,0.12911240200007787,True
5485,2022-03-22 01,0.05507006133597735,4.31909625695e-08,13576784.5,4.2835776623499995e-08,0.06172394886332703,0.03225421720095376,0.11811930947032727,True
5486,2022-03-22 02,0.0634817151323012,5.4133829932e-08,14205836.0,5.3335765352e-08,0.07737658036764831,0.0404335930445954,0.14807329100799305,True
5487,2022-03-22 03,0.0559555792936694,3.9486168418e-08,13857019.0,3.8600544688e-08,0.06061302851040275,0.03167369915218922,0.11599337379413611,True
5488,2022-03-22 04,0.0582418020506771,3.2327394246e-08,13850624.0,3.1574972437e-08,0.051848887724298166,0.027093945171757994,0.09922169478105745,True
5489,2022-03-22 05,0.0490241368529886,2.62085073685e-08,14224846.0,2.5105008868e-08,0.047132912844066364,0.024629584402519947,0.09019687205680435,True
5490,2022-03-22 06,0.0497969622998151,2.1449073405e-08,13605472.0,2.0624552298e-08,0.03867507623948984,0.020209891496963287,0.07401135836652577,True
5491,2022-03-22 07,0.045884702307225,1.98966535e-08,14422262.0,1.9254969799e-08,0.03718119717218135,0.019429256090508353,0.07115256583765868,True
5492,2022-03-22 08,0.05121926134624185,2.2942184106e-08,13167709.0,2.22908034875e-08,0.03881400400934209,0.02028248903076625,0.07427722036245117,True
5493,2022-03-22 09,0.04071588886339955,1.8557305007e-08,14176311.0,1.7760048212000002e-08,0.03587730243229045,0.01874789812618326,0.06865734074052607,True
5494,2022-03-22 10,0.0518236777442879,2.5863895343e-08,14666662.0,2.5161584911e-08,0.04559295902411836,0.023824872359581386,0.0872499076260092,True
5495,2022-03-22 11,0.0452642994351748,3.1100430358e-08,13652567.0,3.0470145141e-08,0.049401350616244795,0.025814970074663157,0.09453791484749549,True
5496,2022-03-22 12,0.05806391871820035,2.3608740809e-08,14197585.0,2.2742834874e-08,0.04267356604845587,0.022299326167770844,0.08166315096659107,True
5497,2022-03-22 13,0.057860844271490006,3.43914841305e-08,14657857.5,3.3632998714000004e-08,0.05628679388701179,0.02941299947605347,0.10771438556133434,True
5498,2022-03-22 14,0.0646572189735454,3.7483338544e-08,14061904.5,3.669073511e-08,0.05851060937219545,0.030575067506288883,0.11197003599097466,True
5499,2022-03-22 15,0.0594095480157625,4e-08,15216602.0,3.9531135502e-08,0.06313629188453065,0.03299224546076285,0.1208220688606771,True
5500,2022-03-22 16,0.072597051810765,5.178997871e-08,13339240.0,5.0915917346e-08,0.07216566538536791,0.037710598376410054,0.13810131593591177,True
5501,2022-03-22 17,0.0696265104606235,5.1216591959e-08,14016749.0,5.0284445444e-08,0.07413232815274043,0.03873828972195763,0.14186486075637397,True
5502,2022-03-22 18,0.0604173110074135,5.09747271265e-08,14922618.0,5.00882513425e-08,0.07673007691830293,0.040095758815574596,0.14683609633051192,True
5503,2022-03-22 19,0.0697530950594482,5.0102726023e-08,13808819.0,4.9121675518e-08,0.07243321929338213,0.03785041026500393,0.13861332599752837,True
5504,2022-03-22 20,0.053208708893829504,4.69913311335e-08,14354523.0,4.6194336704e-08,0.07008100194089875,0.03662124507405276,0.13411195668276418,True
5505,2022-03-22 21,0.056651613932594755,4.54322565695e-08,14189608.0,4.4652777907500003e-08,0.06776483203701705,0.03541091669212225,0.12967957031247135,True
5506,2022-03-22 22,0.06454757333620706,4.31763149445e-08,14192943.0,4.2429833911499996e-08,0.06512259113938347,0.034030197969828195,0.1246231914509405,True
5507,2022-03-22 23,0.0607316908870867,3.5545024067e-08,14154979.0,3.4647760418e-08,0.05699564666662578,0.02978341471905407,0.1090708963223282,True
5508,2022-03-23 00,0.0574104061629863,3.4133354864e-08,13668551.0,3.3665769533e-08,0.052248786738269805,0.027302914783920062,0.09998696978789175,True
5509,2022-03-23 01,0.049111628291019255,2.7814160078e-08,14000414.5,2.6999692820500002e-08,0.04714603098780003,0.02463643936667963,0.09022197586347765,True
5510,2022-03-23 02,0.0606075938095136,3.4548412201e-08,13658158.0,3.3820393464e-08,0.053821966641818694,0.02812498931478969,0.1029975179997577,True
5511,2022-03-23 03,0.055230947578248146,3.42174416755e-08,14806704.0,3.36946062025e-08,0.05536933503232706,0.028933575885747083,0.10595867147663215,True
5512,2022-03-23 04,0.0523167928509624,4.1106947891e-08,15036931.5,4.0949318668499995e-08,0.0626400876000033,0.032732950955729916,0.11987249728394034,True
5513,2022-03-23 05,0.042930353003666155,2.33611351255e-08,13742879.0,2.254455537e-08,0.0412359562552172,0.02154809460570705,0.07891203929612557,True
5514,2022-03-23 06,0.0435113031112552,2.1661078456e-08,14454995.0,2.0681067503e-08,0.04132963347492396,0.021597046194949884,0.07909130664224699,True
5515,2022-03-23 07,0.0419830404479144,2.2026898542e-08,13863199.0,2.1260048793999998e-08,0.03956779026605323,0.020676384529916575,0.07571971899986199,True
5516,2022-03-23 08,0.0506986064463608,2.1215725983e-08,14172553.0,2.0287851732e-08,0.039967583478295175,0.02088529885475459,0.07648479153703082,True
5517,2022-03-23 09,0.04764203098285575,2.4663895927e-08,13467156.5,2.36611592445e-08,0.043181597304681456,0.022564800927324078,0.0826353554719704,True
5518,2022-03-23 10,0.0421770524799454,1.8633153378e-08,14566758.0,1.7835418292e-08,0.036614806557114944,0.019133285300314898,0.07006868073999206,True
5519,2022-03-23 11,0.0454571841897064,2.0626044849e-08,13429458.0,1.9871962329e-08,0.03698330293165526,0.019325845276160002,0.07077386143734832,True
5520,2022-03-23 12,0.0443584975969901,2.0717308976e-08,13690244.0,2.0128638368e-08,0.036718369900564464,0.019187402942416398,0.07026686687098291,True
5521,2022-03-23 13,0.052609945047123546,2.6355840835e-08,14422917.5,2.5845606637999998e-08,0.04478774813294971,0.023404104611331137,0.08570899917484386,True
5522,2022-03-23 14,0.06166240165148235,3.8004696203999995e-08,14250604.0,3.8001937065e-08,0.056277318124703636,0.029408047860007037,0.10769625207309964,True
5523,2022-03-23 15,0.0627408041827179,4.3071144206e-08,14279680.0,4.2409524064e-08,0.06490328340006263,0.03391559740411302,0.12420350866642833,True
5524,2022-03-23 16,0.06309580941277045,5.0064605018999996e-08,13431338.0,4.92146936285e-08,0.07058939948380757,0.03688691123889444,0.1350848621402196,True
5525,2022-03-23 17,0.0783064115120375,4.8456196684499994e-08,15257128.5,4.7626001874e-08,0.07472437757140372,0.0390476686728335,0.14299784835345253,True
5526,2022-03-23 18,0.0541462980755764,3.8987600818e-08,13542141.0,3.8122519836e-08,0.059082629886075134,0.030873980233647236,0.11306469486077549,True
5527,2022-03-23 19,0.0712979946940564,4.5064257484e-08,14340014.0,4.4838661651e-08,0.06554249379187743,0.0342496206024724,0.12542674683374994,True
5528,2022-03-23 20,0.0600838586752576,4.3210973029e-08,13256376.0,4.2598431086e-08,0.06181415696315744,0.03230135598093751,0.11829193806355386,True
5529,2022-03-23 21,0.07363061400298096,4.37612762825e-08,15029915.0,4.3315591569999997e-08,0.06696409214493634,0.03499248529108149,0.12814721788104622,True
5530,2022-03-23 22,0.0648916210584893,5.9744596379e-08,13244611.0,6.0450492038e-08,0.07432575349729816,0.038839365288093786,0.14223501316162368,True
5531,2022-03-23 23,0.0568789990936742,5.2231822556e-08,14207648.0,5.1544582841e-08,0.07489285053326598,0.039135705222737696,0.14332025011623775,True
5532,2022-03-24 00,0.0973779806329671,5.9210420048e-08,14472530.0,5.8894271923e-08,0.08190384987479257,0.04279934469690777,0.15673699379787995,True
5533,2022-03-24 01,0.0745984689193286,5.8498848394e-08,14395430.0,5.7871252307e-08,0.0820591107124494,0.042880477172596784,0.15703411190632147,True
5534,2022-03-24 02,0.0532122256370226,4.0660091235999996e-08,13339631.0,3.96875624235e-08,0.060782092449875834,0.031762044520964434,0.11631690649343228,True
5535,2022-03-24 03,0.0499160298534302,3.85219404515e-08,13396898.0,3.83118204185e-08,0.05547301741849298,0.028987755734329098,0.10615708541617622,True
5536,2022-03-24 04,0.0493088270512047,3.4719712272e-08,13993170.0,3.4010753661e-08,0.05478499038530541,0.028628223109193614,0.1048404282749265,True
5537,2022-03-24 05,0.0464221449309607,2.9249776867e-08,13843440.0,2.8678842522e-08,0.0473855840036897,0.02476161922227747,0.0906804014396039,True
5538,2022-03-24 06,0.05510534653039515,2.80004516455e-08,14977759.0,2.7261719154000002e-08,0.0491034839819438,0.025659318090358835,0.09396789621120023,True
5539,2022-03-24 07,0.0514749223519706,2.5056398252e-08,14268810.0,2.4506038354e-08,0.04304718736885827,0.022494564214608014,0.08237813912243785,True
5540,2022-03-24 08,0.0455375107180549,2.1092247786e-08,12853163.0,2.015160181e-08,0.037442619106443205,0.01956586367968631,0.07165284132106672,True
5541,2022-03-24 09,0.05482027728706315,2.8251455255e-08,13752936.5,2.7542111771000003e-08,0.04663242386350904,0.024368050904050143,0.08923910098302265,True
5542,2022-03-24 10,0.0485092873663739,2.5211058157e-08,14418343.0,2.4523067751e-08,0.04420685247920633,0.023100554126762787,0.08459735621035384,True
5543,2022-03-24 11,0.0436309802635088,2.4240397611e-08,13179532.0,2.3534075839e-08,0.040650666879111806,0.021242248155342647,0.07779198819409812,True
5544,2022-03-24 12,0.059767947910957395,2.6982983489499998e-08,14107266.5,2.6298679594000002e-08,0.04574547778924699,0.023904571948934573,0.0875417783107285,True
5545,2022-03-24 13,0.0580732806097563,3.1991526074e-08,14207541.0,3.1145725171e-08,0.052741702250207495,0.027560490721243006,0.1009302477370434,True
5546,2022-03-24 14,0.060268478631141154,5.29817709795e-08,14234692.5,5.21832262955e-08,0.07624064257575933,0.039840001984057155,0.14589948019306673,True
5547,2022-03-24 15,0.07961942338385185,5.88471347525e-08,13510235.5,5.85367138605e-08,0.07794932878778671,0.04073288614370542,0.1491693428506399,True
5548,2022-03-24 16,0.09826479484731805,9.42497181285e-08,13597495.5,9.29997181285e-08,0.11616042809329048,0.06070032372965644,0.2222928021753547,True
5549,2022-03-24 17,0.07555966552067159,7.883663179650001e-08,13561011.0,7.892877711200001e-08,0.09674867217546837,0.050556595028634736,0.18514509457004902,True
5550,2022-03-24 18,0.07237611721617206,6.29655495395e-08,14617560.5,6.2761677526e-08,0.08604247680330722,0.04496200885440671,0.1646569626908933,True
5551,2022-03-24 19,0.0697548223030732,6.2e-08,14932036.0,6.151502274e-08,0.08727069414302326,0.045603821142419836,0.16700736616828557,True
5552,2022-03-24 20,0.0703351640215648,8.026314224950001e-08,14714736.0,7.953175668600001e-08,0.10641744435662233,0.05560906953391971,0.20364794013478557,True
5553,2022-03-24 21,0.0797306604109122,6.06414995e-08,13139067.5,5.991729188849999e-08,0.07986084537723795,0.04173176052544504,0.15282735604883987,True
5554,2022-03-24 22,0.05553371986885785,4.70312398505e-08,13868850.0,4.6304788356499996e-08,0.0682971199515271,0.03568906691297157,0.1306981940729282,True
5555,2022-03-24 23,0.059281326404676496,3.9336808146999996e-08,14181663.0,3.89603474215e-08,0.05918133303135795,0.03092555815024176,0.11325358017317204,True
5556,2022-03-25 00,0.0599377337488895,3.83838914805e-08,13252143.5,3.8044523355500004e-08,0.05544554489852069,0.028973399805349017,0.10610451206096698,True
5557,2022-03-25 01,0.061275356531313954,3.1369144945e-08,14557307.0,3.0958682164499996e-08,0.05081470136892193,0.02655352493055707,0.09724260270399232,True
5558,2022-03-25 02,0.0728405488251962,4.7720038571e-08,13945562.0,4.6720038571e-08,0.0704098517629258,0.036793087507686034,0.13474126693612107,True
5559,2022-03-25 03,0.055899056436107444,3.62461562715e-08,12380772.5,3.56494184785e-08,0.05179644635013882,0.027066541619269423,0.09912133926237543,True
5560,2022-03-25 04,0.04819621623807975,3.0817916596499995e-08,14283219.5,3.0283892382e-08,0.050084350508812985,0.02617187573751826,0.09584495169727937,True
5561,2022-03-25 05,0.040775178611506,2.5831180686e-08,15218323.0,2.5130052005e-08,0.04664511825484589,0.024374684433870353,0.08926339386717042,True
5562,2022-03-25 06,0.0505184863416432,3.0011102946e-08,13489885.5,2.9325463428e-08,0.04800304900915914,0.025084279239453132,0.0918620260992586,True
5563,2022-03-25 07,0.05527609675572015,2.47237340995e-08,14300234.5,2.39987175015e-08,0.043548438280448395,0.02275649586467783,0.08333736828127743,True
5564,2022-03-25 08,0.049432743363952,2.9490639786e-08,13834848.0,2.8807848284e-08,0.04816315819304337,0.02516794524734747,0.09216842234558663,True
5565,2022-03-25 09,0.0500925713365609,2.7832536977e-08,14929290.0,2.716207029e-08,0.04845426952792865,0.025320067209696952,0.09272551356364489,True
5566,2022-03-25 10,0.052815787113603,2.4617840456e-08,13549565.0,2.3854662232e-08,0.042114583820775014,0.022007226674541178,0.0805934430824443,True
5567,2022-03-25 11,0.05188338826405925,2.8280572392000002e-08,13075825.0,2.7335795744e-08,0.04624549641561145,0.024165859661018335,0.08849864928149676,True
5568,2022-03-25 12,0.0539162549883114,2.7968954499e-08,14438082.0,2.7589072814e-08,0.04622360676780966,0.024154421095151223,0.08845675970491405,True
5569,2022-03-25 13,0.05586440441846105,3.1508797579e-08,14412657.5,3.0859130797e-08,0.05174250760596003,0.027038355607156922,0.09901811827063058,True
5570,2022-03-25 14,0.0538878087164964,4.4480101561e-08,13536650.0,4.4071823743e-08,0.06322326134529993,0.033037691870610696,0.12098849976538051,True
5571,2022-03-25 15,0.08180586199420944,7.7176181706e-08,14625790.5,7.597514716900001e-08,0.10462134046425987,0.05467050474461846,0.200210788827883,True
5572,2022-03-25 16,0.08222006839845236,9.013772849399999e-08,13498514.5,9.029225437249999e-08,0.1070846411735495,0.055957717205451375,0.20492473510250223,True
5573,2022-03-25 17,0.07866200159642694,7.05742373275e-08,14748672.5,7.0304050706e-08,0.09486794042530435,0.049573807448066026,0.18154599341532315,True
5574,2022-03-25 18,0.0603667734462303,5.3331894353e-08,13844866.0,5.2888111857e-08,0.07387867892940132,0.03860574380917772,0.14137945968174886,True
5575,2022-03-25 19,0.0657734927171582,5.3914115745e-08,13802314.0,5.3640078369e-08,0.07370561427202074,0.038515307841425185,0.14104827092600716,True
5576,2022-03-25 20,0.05854448612364275,5.1409509026e-08,13402873.0,5.0710747248500004e-08,0.07131096197758321,0.037263968018748365,0.13646569510820236,True
5577,2022-03-25 21,0.061621766663389546,4.8128293850499995e-08,13573773.5,4.72318938155e-08,0.06920652212475716,0.03616428043638563,0.13243849032277838,True
5578,2022-03-25 22,0.0628748327037769,4.543e-08,13850503.0,4.4528248501e-08,0.06721584553806603,0.035124040526490014,0.1286289909610418,True
5579,2022-03-25 23,0.06860233166836166,5.06111371475e-08,13554245.5,5.13117628405e-08,0.06580086861441838,0.03438463590526715,0.1259211911488847,True
5580,2022-03-26 00,0.0745277891968454,3.8548318779e-08,13145634.0,3.7885582869e-08,0.05664431073289586,0.029599822033787835,0.10839855505692933,True
5581,2022-03-26 01,0.07230169078135759,5.2325730423e-08,15141748.5,5.2033255115e-08,0.07652679024354625,0.0399895301525929,0.14644707258707326,True
5582,2022-03-26 02,0.053509031954443995,3.6713553884499994e-08,13725518.5,3.6088914660000005e-08,0.05601354608704273,0.029270212210296496,0.10719147926578966,True
5583,2022-03-26 03,0.049440256635422355,3.06645933105e-08,14030175.0,3.0262326121e-08,0.04873925449115679,0.02546898780003886,0.09327088092405945,True
5584,2022-03-26 04,0.05046949038691955,2.3488595682e-08,13397035.5,2.2753283409e-08,0.04031785115698271,0.021068333316983483,0.07715508851410902,True
5585,2022-03-26 05,0.0467071808154577,2.6552236981e-08,14010373.0,2.5742397942e-08,0.04562334415230566,0.023840750289335577,0.08730805475408267,True
5586,2022-03-26 06,0.07200848376199251,3.37576960215e-08,14025493.0,3.3173725824e-08,0.05319409783267281,0.02779689272802132,0.1017959838863395,True
5587,2022-03-26 07,0.07468375828031146,3.8175900775e-08,14171305.5,3.76152669845e-08,0.05859478326126571,0.03061905307349064,0.11213111709216207,True
5588,2022-03-26 08,0.0505543695679566,2.7271144197e-08,14004481.0,2.6605477093e-08,0.045791396751516125,0.02392856717623179,0.0876296520811978,True
5589,2022-03-26 09,0.0402722882196058,2.3350832988e-08,13402798.0,2.2603452829e-08,0.04022169211721249,0.021018084837880938,0.0769710717817685,True
5590,2022-03-26 10,0.049730920998374895,2.05038648405e-08,14176438.0,1.9897286055500002e-08,0.037372264126481015,0.019529099265764797,0.07151820506068603,True
5591,2022-03-26 11,0.0513431925520078,2.2652818712e-08,14655824.0,2.1849702703e-08,0.04201018612093161,0.021952673034535224,0.08039366026810955,True
5592,2022-03-26 12,0.04203859304269425,2.2248693001e-08,12972136.5,2.1570067258500002e-08,0.037742922744299176,0.01972278913471637,0.07222752357954577,True
5593,2022-03-26 13,0.041613910926732806,2.4563618227499998e-08,13591471.5,2.4006320622e-08,0.04114903278405349,0.021502672228000702,0.07874569640038387,True
5594,2022-03-26 14,0.046307699009693504,2.5222290493e-08,14415998.0,2.43038424815e-08,0.0453764582849993,0.02371173860854407,0.08683559651540491,True
5595,2022-03-26 15,0.0443919938791843,2.9430364861e-08,14859930.0,2.8476495117e-08,0.051690657023782983,0.02701126077653867,0.09891889333322545,True
5596,2022-03-26 16,0.0549460152966188,3.0265404637e-08,13221575.0,2.941811708e-08,0.04839824308097241,0.02529079025606046,0.09261829739636482,True
5597,2022-03-26 17,0.0414283559014605,3.2711503265e-08,14071948.0,3.1784257847e-08,0.05363508065408221,0.028027330928518186,0.1026398797697429,True
5598,2022-03-26 18,0.0452193482417562,4.1637120322e-08,13332418.0,4.0741021843e-08,0.061497745259748375,0.03213601316028769,0.1176864302727665,True
5599,2022-03-26 19,0.044191264585514,3.3302291678000005e-08,14298733.0,3.2874512441e-08,0.05262834605087447,0.027501255763958014,0.10071332130514936,True
5600,2022-03-26 20,0.0505104075073679,2.7766994011e-08,13560144.0,2.6917491479e-08,0.04629249540319376,0.024190419261977316,0.08858858986471106,True
5601,2022-03-26 21,0.05117939605491665,2.7198078484500002e-08,14218534.5,2.67003496985e-08,0.04536041451385883,0.023703354840353314,0.08680489402142477,True
5602,2022-03-26 22,0.04554859026877865,2.43276129445e-08,13834480.0,2.3369975445e-08,0.043303841742284646,0.02262868048646842,0.08286929106459331,True
5603,2022-03-26 23,0.0521999623915965,2.173610793e-08,13996898.0,2.0836564336e-08,0.04014296101369597,0.020976943430695245,0.07682040637956308,True
5604,2022-03-27 00,0.1667097299039648,7.1497532634e-08,14449572.0,7.0497532634e-08,0.09728687353782767,0.050837835356887066,0.18617503472210825,True
5605,2022-03-27 01,0.0654771561273679,3.01476944115e-08,13360081.5,2.9403693843e-08,0.04812313457836959,0.02514703066905752,0.09209183032879589,True
5606,2022-03-27 02,0.05219974610014725,2.51085253775e-08,13241928.0,2.44536010645e-08,0.04156601237802449,0.021720567398999614,0.07954365801188322,True
5607,2022-03-27 03,0.04801409850577925,2.1171728545000002e-08,13635784.0,2.0324002836e-08,0.03850952061064504,0.02012337941680694,0.07369453941832035,True
5608,2022-03-27 04,0.045546708533859,1.9983945288e-08,13647829.0,1.9190822823e-08,0.03677396310944871,0.01921645350491685,0.070373253963281,True
5609,2022-03-27 05,0.053432077076909196,2.10762543945e-08,13966152.5,2.0156470231e-08,0.03937393579221754,0.02057508471971904,0.07534874538250941,True
5610,2022-03-27 06,0.0455000522651718,1.9490917384e-08,13280067.0,1.8515639219e-08,0.036493027928880435,0.019069649152630465,0.06983563655309029,True
5611,2022-03-27 07,0.043980921276268,1.8265556497e-08,13589921.0,1.7407121602e-08,0.03487882729635519,0.01822613899545192,0.06674658817605528,True
5612,2022-03-27 08,0.0495104181382806,1.8609127032e-08,13497636.0,1.7766950355e-08,0.03506529017010735,0.01832357628098972,0.06710341670525757,True
5613,2022-03-27 09,0.0416380997806813,1.7993733156e-08,13533196.0,1.7102141629e-08,0.0346285037876714,0.0180953309546788,0.06626755142396107,True
5614,2022-03-27 10,0.04094415194783635,1.532775186e-08,14551889.0,1.45781571095e-08,0.03190694558258401,0.016673164500839378,0.061059385358953625,True
5615,2022-03-27 11,0.040106102401083546,1.6659098285e-08,13861606.0,1.5907180176e-08,0.03267061698691863,0.017072225542771522,0.06252080091326268,True
5616,2022-03-27 12,0.0579194655893493,2.1412571328e-08,13242149.0,2.0963834795e-08,0.03612236022490103,0.018875954535651177,0.06912630064631052,True
5617,2022-03-27 13,0.051820476912623994,2.35199367985e-08,14554276.0,2.28250895655e-08,0.0423671997680091,0.02213923264273582,0.08107686680691471,True
5618,2022-03-27 14,0.0449422765364273,2.2857291939e-08,13516067.0,2.192788219e-08,0.04075543913498075,0.021296997521830757,0.07799248778530804,True
5619,2022-03-27 15,0.04656273484673849,2.53490121145e-08,14502319.0,2.44607000945e-08,0.04555464779020657,0.023804852596059762,0.08717659254202938,True
5620,2022-03-27 16,0.0551522697508195,4.2509052281e-08,13635693.0,4.1509052281e-08,0.06378687307586489,0.03333221053815222,0.1220670669933327,True
5621,2022-03-27 17,0.0481730212881195,3.8148223411e-08,15525988.0,3.7257603802e-08,0.0636416798477382,0.03325633895180127,0.12178921497378568,True
5622,2022-03-27 18,0.0507980778022831,4.0218590005e-08,13477590.0,3.9385161812e-08,0.06011935869071076,0.03141572904685437,0.11504865234837641,True
5623,2022-03-27 19,0.0467529098614623,4.261223326e-08,13048034.0,4.1721915863e-08,0.06165950467662967,0.03222054150726581,0.11799598452155063,True
5624,2022-03-27 20,0.06575702255399049,4.6868102312e-08,14467563.5,4.6628293404e-08,0.06801809140721818,0.035543258884820884,0.13016422533659303,True
5625,2022-03-27 21,0.1644364145165981,1.23852275304e-07,13895366.0,1.22423040915e-07,0.14551415524385933,0.07603928872796398,0.27846616835261073,True
5626,2022-03-27 22,0.0667677994990345,5.60767730135e-08,14263489.0,5.5442208576499995e-08,0.07901753897387014,0.04129108574033943,0.15121354533400458,True
5627,2022-03-27 23,0.0516898149813651,4.3962779934e-08,14351994.0,4.31588016e-08,0.0667223801707414,0.034866177258958346,0.1276846607697752,True
5628,2022-03-28 00,0.0533474997656653,3.6506574989e-08,13850377.0,3.5586726211e-08,0.05739235892630374,0.029990719073774177,0.10983007293099753,True
5629,2022-03-28 01,0.052962355936037,2.7618278191e-08,14006489.0,2.6635575438e-08,0.04774170938092502,0.024947714659779796,0.09136190812248221,True
5630,2022-03-28 02,0.054808861266243805,3.0793347061e-08,13827388.0,2.9991853523999996e-08,0.05022602617282752,0.026245909199786067,0.09611607225761938,True
5631,2022-03-28 03,0.05540245570855945,3.5850275656000004e-08,14774726.5,3.5366815247e-08,0.05708337434012422,0.029829257337480406,0.10923877819648022,True
5632,2022-03-28 04,0.058201056475687796,3.7481052782e-08,13860302.5,3.67173344095e-08,0.05783976996806655,0.03022451637911308,0.11068627031103624,True
5633,2022-03-28 05,0.0612667845939356,3.0071464652e-08,14223924.0,2.9200121442000002e-08,0.05061997088593719,0.026451767356559894,0.09686995269364006,True
5634,2022-03-28 06,0.049089597951981145,2.5056571701e-08,13251374.5,2.4317193932499998e-08,0.0419203688902435,0.021905738505549947,0.08022177966969107,True
5635,2022-03-28 07,0.050492786601374,2.2618396846e-08,13881078.0,2.1585077134e-08,0.041716514590556135,0.021799213226779728,0.0798316696790787,True
5636,2022-03-28 08,0.0508842292804643,2.1710259898e-08,14154185.0,2.0895392867e-08,0.03995366723578167,0.020878026839322213,0.07645816043214725,True
5637,2022-03-28 09,0.0511888641185889,2.5791135189e-08,14785907.0,2.5077307855e-08,0.04579755911185234,0.02393178735433775,0.08764144480932147,True
5638,2022-03-28 10,0.0530541189128594,2.7170473112e-08,12723626.0,2.6170473112e-08,0.044447593555576884,0.023226354810442558,0.0850580553429562,True
5639,2022-03-28 11,0.0541013146676339,2.6619411428e-08,14636802.0,2.5663825444e-08,0.047750717161428716,0.024952421729146124,0.09137914604767261,True
5640,2022-03-28 12,0.0660776519329626,3.3425149754e-08,13580226.0,3.2948567217e-08,0.05125427938410176,0.026783229041189155,0.09808381025094359,True
5641,2022-03-28 13,0.0702435680236139,4.7463249859e-08,14256249.0,4.6807491032e-08,0.06971085276033798,0.03642782141457408,0.1334036130590364,True
5642,2022-03-28 14,0.07404568791194155,5.7226797506000004e-08,13797662.0,5.6755916428e-08,0.07792344479218521,0.04071936030759845,0.14911980940790118,True
5643,2022-03-28 15,0.0896189012014612,7.902381265e-08,14838637.0,7.802381265e-08,0.10672996200623976,0.05577237749356044,0.20424599598911913,True
5644,2022-03-28 16,0.3970131665688106,1.88689486479e-07,15127321.0,1.86741279041e-07,0.21375867780586508,0.11170087056168988,0.4090637083448383,True
5645,2022-03-28 17,0.1647363117971596,1.28710621365e-07,12510644.0,1.28025061259e-07,0.13778767168169892,0.0720017687117813,0.2636802235159143,True
5646,2022-03-28 18,0.0911080576330072,7.50728747175e-08,14427504.5,7.47394541555e-08,0.09838043684323089,0.051409283377064005,0.1882677547258527,True
5647,2022-03-28 19,0.07214500126228765,8.29405404645e-08,13724666.0,8.2605963229e-08,0.10295691467299861,0.05380074913152378,0.197025626038581,True
5648,2022-03-28 20,0.08085232634300205,6.573679120500001e-08,13026430.5,6.47316530445e-08,0.0854445662411725,0.04464956712809099,0.16351275879556915,True
5649,2022-03-28 21,0.0749036769327,5.6263435906e-08,13693800.0,5.5553128614e-08,0.07744805473654975,0.04047094240187451,0.14821006941014017,True
5650,2022-03-28 22,0.0615554463445582,5.3345098672e-08,13633032.5,5.2597057451e-08,0.0743278157246625,0.03884044291728802,0.14223895958561164,True
5651,2022-03-28 23,0.08037760905780475,5.49942540475e-08,13677038.5,5.415829318e-08,0.0765493429979917,0.040001315228786756,0.14649023113138043,True
5652,2022-03-29 00,0.0713597879688801,4.4343441105e-08,14330345.0,4.3458942775e-08,0.067425774160119,0.03523373997860001,0.12903072520409775,True
5653,2022-03-29 01,0.0547010103263394,4.5141115585e-08,13498613.0,4.4918721332e-08,0.06310327175188085,0.0329749905937273,0.12075887920190063,True
