,datetime_h,median_block_net_profit,predict,predict_lb,predict_ub,is_in_ci
1108,2021-09-20 16,0.2681271119355135,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1109,2021-09-20 17,0.16593287799186004,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1110,2021-09-20 18,0.1448036488262682,0.08132709880291909,0.07453752098946316,0.09600077821468044,False
1111,2021-09-20 19,0.19159328962339955,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1112,2021-09-20 20,0.12755777346216401,0.08119068194158105,0.07453752098946316,0.09586214239759563,False
1113,2021-09-20 21,0.13639516330008417,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1114,2021-09-20 22,0.10072361126559465,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1115,2021-09-20 23,0.1011822649076148,0.07893776145219433,0.07129465837362699,0.08623152322519607,False
1116,2021-09-21 00,0.27806064000236375,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1117,2021-09-21 01,0.18577014569183944,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1118,2021-09-21 02,0.0898605032853345,0.0809203266303671,0.07438207314635248,0.09529485490320734,True
1119,2021-09-21 03,0.10937096023817006,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1120,2021-09-21 04,0.088236023738462,0.07983419461799597,0.07224724032415375,0.09394571662924973,True
1121,2021-09-21 05,0.095089258234891,0.07969686454044674,0.07190025109429429,0.09335412283990623,False
1122,2021-09-21 06,0.1046713046018785,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1123,2021-09-21 07,0.103548029038734,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1124,2021-09-21 08,0.0954152943550967,0.08156605117735187,0.07457790066988157,0.09615906448513964,True
1125,2021-09-21 09,0.07625911490201659,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1126,2021-09-21 10,0.0872207891155043,0.0812637502570085,0.07453752098946316,0.09593461801099716,True
1127,2021-09-21 11,0.0683943782312495,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1128,2021-09-21 12,0.08893447814795905,0.08109575568582739,0.07453752098946316,0.09573355257598468,True
1129,2021-09-21 13,0.0811811124394359,0.08104571584986048,0.07450010448963817,0.09565094951070269,True
1130,2021-09-21 14,0.0999399932381317,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1131,2021-09-21 15,0.19462065498826359,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1132,2021-09-21 16,0.1411624063837346,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1133,2021-09-21 17,0.1952336487252166,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1134,2021-09-21 18,0.15202594333502278,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1135,2021-09-21 19,0.3060367042763459,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1136,2021-09-21 20,0.2786526957114166,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1137,2021-09-21 21,0.5764124098482988,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1138,2021-09-21 22,0.193171944590079,0.07856139993708029,0.07099713766512236,0.08530785410811505,False
1139,2021-09-21 23,0.1640854229350457,0.07845091789862639,0.07085174179111485,0.08519158966521383,False
1140,2021-09-22 00,0.15237492450039108,0.07859325823519514,0.07102404147746452,0.08532759751536353,False
1141,2021-09-22 01,0.1632638853600756,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1142,2021-09-22 02,0.0974234627389543,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1143,2021-09-22 03,0.08877264544890881,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1144,2021-09-22 04,0.0849871045944645,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1145,2021-09-22 05,0.0885874116079963,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1146,2021-09-22 06,0.096059117228872,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1147,2021-09-22 07,0.1036422676032045,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1148,2021-09-22 08,0.09313441699567554,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1149,2021-09-22 09,0.0754495952062783,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1150,2021-09-22 10,0.0754342679616546,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1151,2021-09-22 11,0.07314992717747645,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1152,2021-09-22 12,0.08413331086213155,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1153,2021-09-22 13,0.0974192675181837,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1154,2021-09-22 14,0.10204967185227651,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1155,2021-09-22 15,0.0996458310042536,0.07889098762791183,0.07129465837362699,0.08611223424865068,False
1156,2021-09-22 16,0.1598269145459232,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1157,2021-09-22 17,0.18646974602356092,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1158,2021-09-22 18,0.1654919139504396,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1159,2021-09-22 19,0.0861204332505445,0.08104571584986048,0.07450010448963817,0.09565094951070269,True
1160,2021-09-22 20,0.0888406427305135,0.08104571584986048,0.07450010448963817,0.09565094951070269,True
1161,2021-09-22 21,0.1022148811091083,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1162,2021-09-22 22,0.1031133600033111,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1163,2021-09-22 23,0.1754471046649308,0.0812637502570085,0.07453752098946316,0.09593461801099716,False
1164,2021-09-23 00,0.1670136636907657,0.08268215931854597,0.07467178837407826,0.09803141043255031,False
1165,2021-09-23 01,0.10744217574360254,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1166,2021-09-23 02,0.0971422681568259,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1167,2021-09-23 03,0.1042379213860065,0.08298184539223769,0.0750447101434926,0.11602258206531775,True
1168,2021-09-23 04,0.1297724147037007,0.08387873677182876,0.07528046413853727,0.11720258453738745,False
1169,2021-09-23 05,0.09617055654885906,0.08572867754335176,0.07539316727742124,0.1201753907371324,True
1170,2021-09-23 06,0.100139382476597,0.08298184539223769,0.0750447101434926,0.11602258206531775,True
1171,2021-09-23 07,0.09124070672234524,0.08663293543830347,0.07544202305073398,0.12237373170390872,True
1172,2021-09-23 08,0.0848699778555661,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1173,2021-09-23 09,0.0850262868882192,0.08588523461478229,0.07544202305073398,0.12040225636462457,True
1174,2021-09-23 10,0.0798003292990223,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1175,2021-09-23 11,0.0892155438076112,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1176,2021-09-23 12,0.09649732981859285,0.08156605117735187,0.07457790066988157,0.09615906448513964,False
1177,2021-09-23 13,0.1210144191559279,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1178,2021-09-23 14,0.1043454400176673,0.08640808690209416,0.07544202305073398,0.12188472684961424,True
1179,2021-09-23 15,0.11589565463744055,0.08572867754335176,0.07539316727742124,0.1201753907371324,True
1180,2021-09-23 16,0.2476000307073704,0.08267342359459988,0.07496272789713469,0.11541089667106368,False
1181,2021-09-23 17,0.1427348989728742,0.11399835655166929,0.0769154461718833,0.1263940226277801,False
1182,2021-09-23 18,0.1146565325952253,0.09917702272018991,0.07575763312406829,0.12551312393672007,True
1183,2021-09-23 19,0.1133592636369613,0.09884188587124552,0.07575763312406829,0.12557896339608343,True
1184,2021-09-23 20,0.10530803699487215,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1185,2021-09-23 21,0.10762535311528079,0.09401714962732094,0.07560304067256146,0.12505086909547755,True
1186,2021-09-23 22,0.091271534365585,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1187,2021-09-23 23,0.085888466383496,0.08733638644253297,0.07555138786647272,0.12279622517033327,True
1188,2021-09-24 00,0.0898956153233334,0.09587847598385697,0.07567116675732133,0.1251092095646782,True
1189,2021-09-24 01,0.07369665852565441,0.0859696557414528,0.07544202305073398,0.12188472684961424,False
1190,2021-09-24 02,0.07371612243514344,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1191,2021-09-24 03,0.0736999247123084,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1192,2021-09-24 04,0.0802128764182072,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1193,2021-09-24 05,0.0784370857559784,0.08141437673603164,0.07453752098946316,0.09607297860458121,True
1194,2021-09-24 06,0.0801010241092461,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1195,2021-09-24 07,0.0951578929050547,0.08282589803078749,0.07503030655697794,0.11589479759983061,True
1196,2021-09-24 08,0.088191259688092,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1197,2021-09-24 09,0.2670028015031107,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1198,2021-09-24 10,0.1769959040905209,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1199,2021-09-24 11,0.1969199623858486,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1200,2021-09-24 12,0.14975200600776062,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1201,2021-09-24 13,0.2141332474394994,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1202,2021-09-24 14,0.1792124354178357,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1203,2021-09-24 15,0.1262081526014886,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1204,2021-09-24 16,0.1706564856749348,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1205,2021-09-24 17,0.1060625720929588,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1206,2021-09-24 18,0.0900867593811827,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1207,2021-09-24 19,0.07898415322208645,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1208,2021-09-24 20,0.11235058035995091,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1209,2021-09-24 21,0.14457688130708,0.07880197817529093,0.07126933353926043,0.08569997068581935,False
1210,2021-09-24 22,0.0824749483381792,0.07871512058817945,0.07119285918589284,0.08548291637298724,True
1211,2021-09-24 23,0.0874469485501332,0.07871512058817945,0.07119285918589284,0.08548291637298724,False
1212,2021-09-25 00,0.077697274813981,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1213,2021-09-25 01,0.0719602762599982,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1214,2021-09-25 02,0.0599357450259749,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1215,2021-09-25 03,0.0637469775755139,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1216,2021-09-25 04,0.0651031414837683,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1217,2021-09-25 05,0.0758361231404647,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1218,2021-09-25 06,0.0601160808431151,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1219,2021-09-25 07,0.064064195988466,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1220,2021-09-25 08,0.0905832914067565,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1221,2021-09-25 09,0.07398132920274066,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1222,2021-09-25 10,0.07265470343728969,0.07871512058817945,0.07119285918589284,0.08548291637298724,True
1223,2021-09-25 11,0.0699097105640564,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1224,2021-09-25 12,0.0754498961240432,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1225,2021-09-25 13,0.0827213171157665,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1226,2021-09-25 14,0.0798110856433558,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1227,2021-09-25 15,0.0933772131689538,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1228,2021-09-25 16,0.0921950741204309,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1229,2021-09-25 17,0.0798906851574932,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1230,2021-09-25 18,0.1016419381959194,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1231,2021-09-25 19,0.11134332486583105,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1232,2021-09-25 20,0.0682018394219414,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1233,2021-09-25 21,0.0673481903654322,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1234,2021-09-25 22,0.0579275205420293,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1235,2021-09-25 23,0.0565646008834832,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1236,2021-09-26 00,0.0804126567743233,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1237,2021-09-26 01,0.0953488748492694,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1238,2021-09-26 02,0.071131393453073,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1239,2021-09-26 03,0.0897895113742466,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1240,2021-09-26 04,0.07898713182729805,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1241,2021-09-26 05,0.13959143698103935,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1242,2021-09-26 06,0.0969621858204543,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1243,2021-09-26 07,0.1472642374834967,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1244,2021-09-26 08,0.1955855532710604,0.07856139993708029,0.07099713766512236,0.08530785410811505,False
1245,2021-09-26 09,0.2691185851539139,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1246,2021-09-26 10,0.122438914031123,0.07871512058817945,0.07119285918589284,0.08548291637298724,False
1247,2021-09-26 11,0.10914692212628391,0.07969686454044674,0.07190025109429429,0.09335412283990623,False
1248,2021-09-26 12,0.1114397854292397,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1249,2021-09-26 13,0.115603190013531,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1250,2021-09-26 14,0.0991863951605327,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1251,2021-09-26 15,0.14493530911812355,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1252,2021-09-26 16,0.1747875533780578,0.0812637502570085,0.07453752098946316,0.09593461801099716,False
1253,2021-09-26 17,0.1093408248616731,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1254,2021-09-26 18,0.0838685438422737,0.08109575568582739,0.07453752098946316,0.09573355257598468,True
1255,2021-09-26 19,0.104549178523303,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1256,2021-09-26 20,0.10544741857361735,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1257,2021-09-26 21,0.0824755609902538,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1258,2021-09-26 22,0.10339541193628005,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1259,2021-09-26 23,0.0891404248346869,0.08104571584986048,0.07450010448963817,0.09565094951070269,True
1260,2021-09-27 00,0.1061334343528901,0.08119068194158105,0.07453752098946316,0.09586214239759563,False
1261,2021-09-27 01,0.09145035432098189,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1262,2021-09-27 02,0.0924248921396886,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1263,2021-09-27 03,0.136232149714083,0.08726869756419522,0.07555138786647272,0.12279622517033327,False
1264,2021-09-27 04,0.1196856115727902,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1265,2021-09-27 05,0.0810817411032427,0.08640808690209416,0.07544202305073398,0.12188472684961424,True
1266,2021-09-27 06,0.11085526091118075,0.08726869756419522,0.07555138786647272,0.12279622517033327,True
1267,2021-09-27 07,0.09932203969068465,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1268,2021-09-27 08,0.11005518375080835,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1269,2021-09-27 09,0.1085959579045159,0.08572867754335176,0.07539316727742124,0.1201753907371324,True
1270,2021-09-27 10,0.0871458417502184,0.08290841774702086,0.0750447101434926,0.11589479759983061,True
1271,2021-09-27 11,0.0904465891153536,0.08164745850516779,0.07467178837407826,0.09666868301953789,True
1272,2021-09-27 12,0.1183989226461132,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1273,2021-09-27 13,0.10276243127408954,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1274,2021-09-27 14,0.11637618697229984,0.08164745850516779,0.07467178837407826,0.09666868301953789,False
1275,2021-09-27 15,0.11256647338821946,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1276,2021-09-27 16,0.21403923408771375,0.08109575568582739,0.07453752098946316,0.09573355257598468,False
1277,2021-09-27 17,0.09981925496895536,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1278,2021-09-27 18,0.10785423918139235,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1279,2021-09-27 19,0.1458488777000313,0.08069594694470741,0.07427473872432674,0.09482221118783365,False
1280,2021-09-27 20,0.1085884244666073,0.07961035310109058,0.07178252201306355,0.09335412283990623,False
1281,2021-09-27 21,0.1815883890972238,0.07889098762791183,0.07129465837362699,0.08611223424865068,False
1282,2021-09-27 22,0.096545919917804,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1283,2021-09-27 23,0.1392388595126985,0.07969686454044674,0.07190025109429429,0.09335412283990623,False
1284,2021-09-28 00,0.0917854415468437,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1285,2021-09-28 01,0.1062838133127881,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1286,2021-09-28 02,0.1076743792175949,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1287,2021-09-28 03,0.0685906900146946,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1288,2021-09-28 04,0.0854898042991043,0.07871512058817945,0.07119285918589284,0.08548291637298724,False
1289,2021-09-28 05,0.0879800083970083,0.07871512058817945,0.07119285918589284,0.08548291637298724,False
1290,2021-09-28 06,0.08742340856527339,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1291,2021-09-28 07,0.0980994070348488,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1292,2021-09-28 08,0.1030205526896592,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1293,2021-09-28 09,0.14666650295085581,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1294,2021-09-28 10,0.0927701766872277,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1295,2021-09-28 11,0.0891496464219885,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1296,2021-09-28 12,0.09234451597178925,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1297,2021-09-28 13,0.10746239168222366,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1298,2021-09-28 14,0.15216925509659868,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1299,2021-09-28 15,0.14135211387545296,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1300,2021-09-28 16,0.290803009007039,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1301,2021-09-28 17,0.15084269061367764,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1302,2021-09-28 18,0.17522509921953167,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1303,2021-09-28 19,0.10623520182252741,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1304,2021-09-28 20,0.12913022825972614,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1305,2021-09-28 21,0.0807300053989059,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1306,2021-09-28 22,0.07005283278236055,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1307,2021-09-28 23,0.0948058594165148,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1308,2021-09-29 00,0.09931817217723354,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1309,2021-09-29 01,0.1061145316294753,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1310,2021-09-29 02,0.0647856284401351,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1311,2021-09-29 03,0.0913290266149737,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1312,2021-09-29 04,0.0994539774511249,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1313,2021-09-29 05,0.08235767820333145,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1314,2021-09-29 06,0.0921039194529576,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1315,2021-09-29 07,0.0714524706165611,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1316,2021-09-29 08,0.06937497980089664,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1317,2021-09-29 09,0.10047431984536945,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1318,2021-09-29 10,0.0832702779513887,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1319,2021-09-29 11,0.0810009377909239,0.07863109682485343,0.07108434244843564,0.08535417848131231,True
1320,2021-09-29 12,0.0924881733510809,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1321,2021-09-29 13,0.095653230620317,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1322,2021-09-29 14,0.10028814980730336,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1323,2021-09-29 15,0.0968479848795036,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1324,2021-09-29 16,0.1985492242734898,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1325,2021-09-29 17,0.1535018288326339,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1326,2021-09-29 18,0.1404435951554301,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1327,2021-09-29 19,0.1180516300572258,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1328,2021-09-29 20,0.1179340979997372,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1329,2021-09-29 21,0.1318923510316376,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1330,2021-09-29 22,0.12208751982312299,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1331,2021-09-29 23,0.13041739714369055,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1332,2021-09-30 00,0.1162320247419241,0.07863109682485343,0.07108434244843564,0.08535417848131231,False
1333,2021-09-30 01,0.1140431458526642,0.07880197817529093,0.07126933353926043,0.08569997068581935,False
1334,2021-09-30 02,0.07420680388454401,0.07893776145219433,0.07129465837362699,0.08623152322519607,True
1335,2021-09-30 03,0.1883274279263389,0.07987487867417963,0.07230058618247164,0.09394571662924973,False
1336,2021-09-30 04,0.1041693176125464,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1337,2021-09-30 05,0.1201334240045477,0.08118022220627075,0.07450010448963817,0.09573355257598468,False
1338,2021-09-30 06,0.0960879370712115,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1339,2021-09-30 07,0.09683562128918186,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1340,2021-09-30 08,0.0987019182335999,0.07987487867417963,0.07230058618247164,0.09394571662924973,False
1341,2021-09-30 09,0.0817301729262074,0.07978556620516786,0.07205790098193139,0.0938493786120056,True
1342,2021-09-30 10,0.0807807929390724,0.07983419461799597,0.07224724032415375,0.09394571662924973,True
1343,2021-09-30 11,0.07442688370970725,0.07871512058817945,0.07119285918589284,0.08548291637298724,True
1344,2021-09-30 12,0.14575171482422125,0.0797388904746759,0.0719074744382314,0.09335412283990623,False
1345,2021-09-30 13,0.0987383124231962,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1346,2021-09-30 14,0.1281271652175888,0.0797388904746759,0.0719074744382314,0.09335412283990623,False
1347,2021-09-30 15,0.1424885082479305,0.08061596441158178,0.07394751783933488,0.09482221118783365,False
1348,2021-09-30 16,0.15752733745045466,0.0797388904746759,0.0719074744382314,0.09335412283990623,False
1349,2021-09-30 17,0.1338598209585901,0.08034686723621919,0.07284015055252499,0.09469815801161068,False
1350,2021-09-30 18,0.1117422641245897,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1351,2021-09-30 19,0.2555916103047342,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1352,2021-09-30 20,0.1840915404904675,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1353,2021-09-30 21,0.2176738684061758,0.08074362932719463,0.07178252201306355,0.09462338970747182,False
1354,2021-09-30 22,0.1269861639437381,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1355,2021-09-30 23,0.2192253669773998,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1356,2021-10-01 00,0.1570316373370186,0.08104571584986048,0.07450010448963817,0.09565094951070269,False
1357,2021-10-01 01,0.12043869322286975,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1358,2021-10-01 02,0.1085865551250737,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1359,2021-10-01 03,0.0650116998155663,0.08074340296116768,0.07434642783702843,0.09505504127664091,False
1360,2021-10-01 04,0.0699623461337726,0.08078582027395681,0.07438207314635248,0.09505504127664091,False
1361,2021-10-01 05,0.0812232729007988,0.08078582027395681,0.07438207314635248,0.09505504127664091,True
1362,2021-10-01 06,0.0803187846565758,0.08078582027395681,0.07438207314635248,0.09505504127664091,True
1363,2021-10-01 07,0.09894740787348374,0.08132709880291909,0.07453752098946316,0.09600077821468044,False
1364,2021-10-01 08,0.1129735290118283,0.08298184539223769,0.0750447101434926,0.11602258206531775,True
1365,2021-10-01 09,0.1007146237932063,0.08445062418556755,0.07536622012508849,0.11798018579115627,True
1366,2021-10-01 10,0.1327514963701559,0.09923529897204433,0.07575763312406829,0.12557896339608343,False
1367,2021-10-01 11,0.115880730372873,0.11917691119216847,0.11124720914799913,0.12702249327604748,True
1368,2021-10-01 12,0.1180827645009587,0.1192351874440229,0.11179069399078322,0.12702249327604748,True
1369,2021-10-01 13,0.10213118161936816,0.1192351874440229,0.11179069399078322,0.12702249327604748,False
1370,2021-10-01 14,0.10374441626574835,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1371,2021-10-01 15,0.1087938014644283,0.11920617690109499,0.11179069399078322,0.12702249327604748,False
1372,2021-10-01 16,0.1370655963352589,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1373,2021-10-01 17,0.0963254044559893,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1374,2021-10-01 18,0.1110515318642608,0.1192351874440229,0.11179069399078322,0.12702249327604748,False
1375,2021-10-01 19,0.17601788392483203,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1376,2021-10-01 20,0.1503704534649692,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1377,2021-10-01 21,0.10340747814177659,0.1192351874440229,0.11179069399078322,0.12702249327604748,False
1378,2021-10-01 22,0.1221733801757669,0.11917691119216847,0.11124720914799913,0.12702249327604748,True
1379,2021-10-01 23,0.0803597348462856,0.1194159948522729,0.11179069399078322,0.12720814467588848,False
1380,2021-10-02 00,0.0928989799406245,0.12057729017435191,0.11179069399078322,0.12910659347734119,False
1381,2021-10-02 01,0.1117874806848344,0.11917691119216847,0.11124720914799913,0.12702249327604748,True
1382,2021-10-02 02,0.0696161579237202,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1383,2021-10-02 03,0.07325699647104585,0.1192351874440229,0.11179069399078322,0.12702249327604748,False
1384,2021-10-02 04,0.0684583030161252,0.1192351874440229,0.11179069399078322,0.12702249327604748,False
1385,2021-10-02 05,0.0689510388313783,0.11917691119216847,0.11124720914799913,0.12702249327604748,False
1386,2021-10-02 06,0.0704484656205446,0.1192351874440229,0.11179069399078322,0.12702249327604748,False
